0.00213606,0.00742966,0.00636492,-2.42242e-10,-3.78833e-10,1.29969e-07,1,0.824764,1.59189,2.16002,0.00104177,0.00812744,-0.208754,0.977934
0.00135605,0.0158903,0.0161949,-4.75155e-10,-8.49848e-10,3.502e-07,1,0.784059,1.52612,2.15266,0.00191424,0.00735666,-0.209618,0.977754
0.000358711,0.0182955,0.0253624,-7.9409e-10,-1.06531e-09,5.3304e-07,1,0.745168,1.46155,2.14254,0.000165792,0.00853675,-0.212863,0.977045
0.00092519,0.0313115,0.0362257,-1.02621e-09,-1.74134e-09,7.44323e-07,1,0.706411,1.39732,2.12967,-0.0023929,0.00939998,-0.217934,0.975915
0.00381852,0.0424813,0.0440571,-1.29258e-09,-2.3566e-09,8.54226e-07,1,0.668138,1.33345,2.11547,-0.0017144,0.00906398,-0.223053,0.974763
0.00405726,0.0405011,0.0524785,-2.33264e-09,-2.86264e-09,1.01213e-06,1,0.631022,1.2702,2.10153,-0.000607791,0.00920751,-0.230251,0.973087
0.0048467,0.0485816,0.0615712,-2.81413e-09,-3.50623e-09,1.1593e-06,1,0.594779,1.20756,2.08675,0.000252398,0.0118445,-0.2407,0.970527
0.0045135,0.0412967,0.0648077,-3.80882e-09,-3.8724e-09,1.21114e-06,1,0.559754,1.14583,2.07279,-0.000640328,0.0107906,-0.249912,0.968208
0.0027556,0.0359514,0.0702644,-4.77043e-09,-4.30435e-09,1.33277e-06,1,0.526116,1.08458,2.05911,-0.00100063,0.016386,-0.261799,0.964983
